Year,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Response,DataValue,DataValueStdErr,LowConfidenceLimit,HighConfidenceLimit,SampleSize,Gender,Education,GeoLocation,DisplayOrder,DataValueAsNumericPercent
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Current,1.3,0.3,0.7,1.9,1064,Female,High School,"(41.708280193, -71.522470314)",10,0.013000000000000001
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,4.1,0.8,2.5,5.7,1862,Overall,High School,"(44.353130053, -100.373530637)",12,0.040999999999999995
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Current,18.5,1.9,14.7,22.3,886,Male,High School,"(44.353130053, -100.373530637)",10,0.185
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Current,6.4,1.1,4.2,8.6,1295,Male,High School,"(39.360700171, -111.587130635)",10,0.064
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Frequent,1.4,0.5,0.5,2.3,661,Male,High School,"(38.635790776, -92.566300053)",12,0.013999999999999999
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Current,4.1,0.8,2.6,5.6,2523,Overall,High School,"(39.360700171, -111.587130635)",10,0.040999999999999995
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Frequent,0.1,0.1,0,0.4,1064,Female,High School,"(41.708280193, -71.522470314)",12,0.001
2003,ID,Idaho,Smokeless Tobacco Use (Youth),User Status,Frequent,0.3,0.2,0,0.7,801,Female,Middle School,"(43.682630005, -114.363730042)",12,0.003
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Current,1.7,0.5,0.8,2.7,7769,Female,High School,"(37.638640123, -120.999999538)",10,0.017
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.2,0.1,0.8,1192,Female,Middle School,"(41.708280193, -71.522470314)",12,0.004
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Ever,5.9,0.4,5,6.7,10705,Overall,Middle School,"(37.638640123, -120.999999538)",11,0.059000000000000004
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Current,3.6,0.4,2.8,4.5,2085,Overall,High School,"(41.708280193, -71.522470314)",10,0.036000000000000004
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.3,0,1,732,Female,High School,"(38.635790776, -92.566300053)",12,0.004
2003,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Ever,13.2,1.3,10.6,15.8,922,Male,Middle School,"(44.393191174, -89.816370742)",11,0.132
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Ever,15.1,1.1,13,17.2,1567,Overall,High School,"(34.86597028, -111.763811277)",11,0.151
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Frequent,1.2,0.2,0.8,1.7,11754,Overall,Middle School,"(32.745510099, -89.538030825)",12,0.012
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Frequent,0.7,0.2,0.4,1,2082,Male,Middle School,"(44.661319543001, -84.71439027)",12,0.006999999999999999
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Current,4.4,0.4,3.6,5.3,6880,Male,High School,"(37.638640123, -120.999999538)",10,0.044000000000000004
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,39.5,2.6,34.4,44.6,761,Male,High School,"(47.475319779, -100.118421049)",11,0.395
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Current,0.6,0.3,0,1.2,749,Female,Middle School,"(38.635790776, -92.566300053)",10,0.006
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Current,10.4,0.7,9.1,11.7,10328,Overall,High School,"(32.745510099, -89.538030825)",10,0.10400000000000001
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Current,2.7,0.5,1.7,3.7,1060,Male,Middle School,"(34.86597028, -111.763811277)",10,0.027000000000000003
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.2,0.1,0.8,10602,Overall,Middle School,"(37.638640123, -120.999999538)",12,0.004
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Ever,7,0.6,5.8,8.2,4933,Male,Middle School,"(37.638640123, -120.999999538)",11,0.07
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Ever,10,0.6,8.8,11.1,5469,Female,High School,"(32.745510099, -89.538030825)",11,0.1
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Frequent,0.8,0.3,0.2,1.4,1155,Male,Middle School,"(41.708280193, -71.522470314)",12,0.008
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Ever,19.5,2.1,15.4,23.7,704,Male,Middle School,"(38.635790776, -92.566300053)",11,0.195
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Ever,7.1,1,5.2,9.1,1030,Female,Middle School,"(34.86597028, -111.763811277)",11,0.071
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Current,1.9,0.4,1.2,2.6,2353,Overall,Middle School,"(41.708280193, -71.522470314)",10,0.019
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Ever,35.3,1.6,32.2,38.3,4779,Male,High School,"(32.745510099, -89.538030825)",11,0.353
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Current,1.7,0.4,0.8,2.6,889,Female,High School,"(47.475319779, -100.118421049)",10,0.017
2003,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Current,2,0.2,1.6,2.5,5205,Male,Middle School,"(21.304850435, -157.857749403)",10,0.02
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Current,9.1,1.5,6.2,12.1,661,Male,High School,"(38.635790776, -92.566300053)",10,0.091
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Current,4.3,0.6,3.2,5.4,1584,Overall,High School,"(34.86597028, -111.763811277)",10,0.043
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Current,6,0.9,4.3,7.8,961,Female,High School,"(44.353130053, -100.373530637)",10,0.06
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Current,5.1,3.1,0,11.1,3989,Overall,Middle School,"(44.661319543001, -84.71439027)",10,0.051
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Ever,12.8,3.3,6.4,19.2,2054,Male,Middle School,"(44.661319543001, -84.71439027)",11,0.128
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Current,4.4,3.1,0,10.6,1899,Female,Middle School,"(44.661319543001, -84.71439027)",10,0.044000000000000004
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Ever,11.6,0.5,10.6,12.7,2060,Overall,High School,"(41.708280193, -71.522470314)",11,0.11599999999999999
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Current,2,0.4,1.2,2.8,10602,Overall,Middle School,"(37.638640123, -120.999999538)",10,0.02
2003,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Ever,9.5,0.8,7.8,11.1,1823,Overall,Middle School,"(44.393191174, -89.816370742)",11,0.095
2003,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Ever,9,0.4,8.1,9.8,5167,Male,Middle School,"(21.304850435, -157.857749403)",11,0.09
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Current,1.8,0.8,0.2,3.5,2749,Overall,Middle School,"(39.360700171, -111.587130635)",10,0.018000000000000002
2003,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Frequent,0.3,0.1,0.1,0.5,5193,Female,Middle School,"(21.304850435, -157.857749403)",12,0.003
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Current,2.3,1.6,0,5.6,1437,Female,Middle School,"(39.360700171, -111.587130635)",10,0.023
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Frequent,0.6,0.3,0,1.3,4860,Male,Middle School,"(37.638640123, -120.999999538)",12,0.006
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Frequent,3.9,0.3,3.2,4.6,10328,Overall,High School,"(32.745510099, -89.538030825)",12,0.039
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Frequent,0.2,0.1,0,0.3,1306,Male,Middle School,"(39.360700171, -111.587130635)",12,0.002
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Ever,12.3,0.9,10.6,14.1,6969,Male,High School,"(37.638640123, -120.999999538)",11,0.12300000000000001
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Current,12.4,1.4,9.8,15.1,1862,Overall,High School,"(44.353130053, -100.373530637)",10,0.124
2003,ID,Idaho,Smokeless Tobacco Use (Youth),User Status,Ever,8,1,5.9,10,797,Female,Middle School,"(43.682630005, -114.363730042)",11,0.08
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Current,5.3,0.8,3.9,6.8,1007,Male,High School,"(41.708280193, -71.522470314)",10,0.053
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Current,17.7,1.9,14,21.3,766,Male,High School,"(47.475319779, -100.118421049)",10,0.177
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Current,2,0.5,1.1,2.9,2433,Overall,Middle School,"(44.353130053, -100.373530637)",10,0.02
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Current,1.3,0.4,0.5,2,1047,Female,Middle School,"(34.86597028, -111.763811277)",10,0.013000000000000001
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,2.6,1.3,0,5.3,865,Male,Middle School,"(47.475319779, -100.118421049)",12,0.026000000000000002
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Frequent,0,0,0,0,749,Female,Middle School,"(38.635790776, -92.566300053)",12,0
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.1,0.1,0.7,2433,Overall,Middle School,"(44.353130053, -100.373530637)",12,0.004
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,0,0,0,0,1202,Female,Middle School,"(44.353130053, -100.373530637)",12,0
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Ever,13.6,1.7,10.3,16.9,1305,Male,High School,"(39.360700171, -111.587130635)",11,0.136
2003,ID,Idaho,Smokeless Tobacco Use (Youth),User Status,Frequent,0.8,0.3,0.2,1.5,816,Male,Middle School,"(43.682630005, -114.363730042)",12,0.008
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Frequent,2.1,0.4,1.3,2.9,5660,Male,Middle School,"(32.745510099, -89.538030825)",12,0.021
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Current,6.9,1.2,4.6,9.2,769,Male,High School,"(34.86597028, -111.763811277)",10,0.069
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Current,4.6,0.9,2.9,6.4,720,Male,Middle School,"(38.635790776, -92.566300053)",10,0.046
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Frequent,7.4,0.6,6.2,8.6,4831,Male,High School,"(32.745510099, -89.538030825)",12,0.07400000000000001
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,29.3,2.3,24.7,33.9,1858,Overall,High School,"(44.353130053, -100.373530637)",11,0.293
2003,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.1,0.2,0.5,5205,Male,Middle School,"(21.304850435, -157.857749403)",12,0.004
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,27,1.7,23.6,30.3,1646,Overall,High School,"(47.475319779, -100.118421049)",11,0.27
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Ever,14.1,1.5,11.1,17,1452,Overall,Middle School,"(38.635790776, -92.566300053)",11,0.141
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Frequent,0.1,0.1,0,0.2,1475,Overall,Middle School,"(38.635790776, -92.566300053)",12,0.001
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Ever,11,3.3,4.4,17.5,3938,Overall,Middle School,"(44.661319543001, -84.71439027)",11,0.11
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,5.7,1.1,3.5,8,766,Male,High School,"(47.475319779, -100.118421049)",12,0.057
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Ever,10.5,1.9,6.9,14.2,1799,Female,High School,"(44.661319543001, -84.71439027)",11,0.105
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Current,9.1,2.6,4,14.2,865,Male,Middle School,"(47.475319779, -100.118421049)",10,0.091
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,21.7,3,15.8,27.5,873,Male,Middle School,"(47.475319779, -100.118421049)",11,0.217
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,0.2,0.2,0,0.6,889,Female,High School,"(47.475319779, -100.118421049)",12,0.002
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Current,7.8,2.5,2.9,12.7,1730,Overall,Middle School,"(47.475319779, -100.118421049)",10,0.078
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Current,9.8,1,7.9,11.7,5660,Male,Middle School,"(32.745510099, -89.538030825)",10,0.098
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,6.4,1.1,4.1,8.6,1210,Female,Middle School,"(44.353130053, -100.373530637)",11,0.064
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Ever,10.5,0.9,8.7,12.4,1157,Male,Middle School,"(41.708280193, -71.522470314)",11,0.105
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Ever,22.2,0.9,20.5,23.9,10282,Overall,High School,"(32.745510099, -89.538030825)",11,0.222
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Current,2.6,0.6,1.5,3.7,1475,Overall,Middle School,"(38.635790776, -92.566300053)",10,0.026000000000000002
2003,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.1,0.2,0.6,1819,Overall,Middle School,"(44.393191174, -89.816370742)",12,0.004
2003,ID,Idaho,Smokeless Tobacco Use (Youth),User Status,Current,2.6,0.5,1.7,3.6,816,Male,Middle School,"(43.682630005, -114.363730042)",10,0.026000000000000002
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Current,18.2,1.2,15.9,20.5,4831,Male,High School,"(32.745510099, -89.538030825)",10,0.182
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Current,2,0.3,1.5,2.5,2110,Overall,Middle School,"(34.86597028, -111.763811277)",10,0.02
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,1.6,0.4,0.7,2.4,961,Female,High School,"(44.353130053, -100.373530637)",12,0.016
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Frequent,1.9,0.4,1.1,2.7,3523,Overall,High School,"(44.661319543001, -84.71439027)",12,0.019
2003,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Current,2.5,0.4,1.8,3.3,1819,Overall,Middle School,"(44.393191174, -89.816370742)",10,0.025
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,16.3,2.2,11.9,20.7,1729,Overall,Middle School,"(47.475319779, -100.118421049)",11,0.163
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,13.4,1.5,10.5,16.3,882,Female,High School,"(47.475319779, -100.118421049)",11,0.134
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Ever,5.4,0.9,3.5,7.2,1450,Female,Middle School,"(39.360700171, -111.587130635)",11,0.054000000000000006
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Current,8.5,1.5,5.6,11.4,3523,Overall,High School,"(44.661319543001, -84.71439027)",10,0.085
2003,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Frequent,0.7,0.2,0.3,1.1,914,Male,Middle School,"(44.393191174, -89.816370742)",12,0.006999999999999999
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Frequent,2.2,0.6,1.1,3.4,1295,Male,High School,"(39.360700171, -111.587130635)",12,0.022000000000000002
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Current,10,1,8,12,1658,Overall,High School,"(47.475319779, -100.118421049)",10,0.1
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Ever,20.3,1.5,17.4,23.2,1373,Overall,High School,"(38.635790776, -92.566300053)",11,0.203
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Ever,5.7,0.6,4.6,6.9,2767,Overall,Middle School,"(39.360700171, -111.587130635)",11,0.057
2003,ID,Idaho,Smokeless Tobacco Use (Youth),User Status,Ever,15.3,0.9,13.5,17.2,819,Male,Middle School,"(43.682630005, -114.363730042)",11,0.153
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,0.6,0.3,0.1,1.1,1222,Male,Middle School,"(44.353130053, -100.373530637)",12,0.006
2003,ID,Idaho,Smokeless Tobacco Use (Youth),User Status,Current,2.7,0.6,1.5,3.9,1623,Overall,Middle School,"(43.682630005, -114.363730042)",10,0.027000000000000003
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Current,1.3,0.4,0.5,2.2,1306,Male,Middle School,"(39.360700171, -111.587130635)",10,0.013000000000000001
2003,ID,Idaho,Smokeless Tobacco Use (Youth),User Status,Frequent,0.6,0.1,0.3,0.8,1623,Overall,Middle School,"(43.682630005, -114.363730042)",12,0.006
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Frequent,2.8,0.6,1.6,4,1668,Male,High School,"(44.661319543001, -84.71439027)",12,0.027999999999999997
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Current,2.1,0.4,1.2,3,4860,Male,Middle School,"(37.638640123, -120.999999538)",10,0.021
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Current,1.1,0.3,0.5,1.8,1192,Female,Middle School,"(41.708280193, -71.522470314)",10,0.011000000000000001
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Frequent,0.7,0.2,0.4,1.1,1584,Overall,High School,"(34.86597028, -111.763811277)",12,0.006999999999999999
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Frequent,0.9,0.2,0.6,1.3,6880,Male,High School,"(37.638640123, -120.999999538)",12,0.009000000000000001
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Current,0.6,0.3,0,1.2,1202,Female,Middle School,"(44.353130053, -100.373530637)",10,0.006
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Ever,8.3,0.9,6.6,10.1,812,Female,High School,"(34.86597028, -111.763811277)",11,0.083
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,9.3,1.1,7.2,11.4,2448,Overall,Middle School,"(44.353130053, -100.373530637)",11,0.09300000000000001
2003,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Current,1.7,0.1,1.4,2,10426,Overall,Middle School,"(21.304850435, -157.857749403)",10,0.017
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Ever,9.3,0.6,8.1,10.4,14826,Overall,High School,"(37.638640123, -120.999999538)",11,0.09300000000000001
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Ever,7.8,0.5,6.8,8.9,2359,Overall,Middle School,"(41.708280193, -71.522470314)",11,0.078
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Ever,9.3,0.8,7.7,10.9,2074,Overall,Middle School,"(34.86597028, -111.763811277)",11,0.09300000000000001
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Ever,20,1.6,16.9,23,5639,Male,Middle School,"(32.745510099, -89.538030825)",11,0.2
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Ever,15.9,0.8,14.2,17.5,995,Male,High School,"(41.708280193, -71.522470314)",11,0.159
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Current,11.8,1.5,8.8,14.8,1668,Male,High School,"(44.661319543001, -84.71439027)",10,0.11800000000000001
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Frequent,0.5,0.1,0.3,0.8,5455,Female,High School,"(32.745510099, -89.538030825)",12,0.005
2003,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Ever,6.9,0.4,6.1,7.7,5172,Female,Middle School,"(21.304850435, -157.857749403)",11,0.069
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,1.6,0.7,0.2,3,1730,Overall,Middle School,"(47.475319779, -100.118421049)",12,0.016
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,6.5,1.3,3.9,9.1,886,Male,High School,"(44.353130053, -100.373530637)",12,0.065
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,12,1.5,9,15.1,1231,Male,Middle School,"(44.353130053, -100.373530637)",11,0.12
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Current,6,1,4.1,8,1401,Overall,High School,"(38.635790776, -92.566300053)",10,0.06
2003,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Frequent,0,0,0,0,896,Female,Middle School,"(44.393191174, -89.816370742)",12,0
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Current,2.8,0.3,2.3,3.3,6059,Female,Middle School,"(32.745510099, -89.538030825)",10,0.027999999999999997
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.1,0.1,0.6,6059,Female,Middle School,"(32.745510099, -89.538030825)",12,0.004
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Current,2.2,0.7,0.9,3.6,848,Female,Middle School,"(47.475319779, -100.118421049)",10,0.022000000000000002
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Frequent,0.6,0.1,0.3,0.8,2110,Overall,Middle School,"(34.86597028, -111.763811277)",12,0.006
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Current,2.5,0.6,1.3,3.8,1155,Male,Middle School,"(41.708280193, -71.522470314)",10,0.025
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Ever,8.6,1.3,6.1,11.2,742,Female,Middle School,"(38.635790776, -92.566300053)",11,0.086
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Frequent,0.7,0.3,0.1,1.3,1829,Female,High School,"(44.661319543001, -84.71439027)",12,0.006999999999999999
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.2,0,0.8,813,Female,High School,"(34.86597028, -111.763811277)",12,0.004
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Frequent,0.8,0.1,0.5,1,2085,Overall,High School,"(41.708280193, -71.522470314)",12,0.008
2003,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Ever,5.7,0.8,4.1,7.4,893,Female,Middle School,"(44.393191174, -89.816370742)",11,0.057
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Frequent,1.1,0.3,0.6,1.7,769,Male,High School,"(34.86597028, -111.763811277)",12,0.011000000000000001
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,7.5,1.3,5,10,841,Female,Middle School,"(47.475319779, -100.118421049)",11,0.075
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Ever,9.1,3.5,2.2,16.1,1878,Female,Middle School,"(44.661319543001, -84.71439027)",11,0.091
2003,ND,North Dakota,Smokeless Tobacco Use (Youth),User Status,Frequent,0.7,0.5,0,1.7,848,Female,Middle School,"(47.475319779, -100.118421049)",12,0.006999999999999999
2003,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Current,1.2,0.2,0.9,1.5,5193,Female,Middle School,"(21.304850435, -157.857749403)",10,0.012
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Ever,18.9,2,15,22.8,3409,Overall,High School,"(44.661319543001, -84.71439027)",11,0.18899999999999997
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Ever,8.1,0.5,7.2,9,6071,Female,Middle School,"(32.745510099, -89.538030825)",11,0.081
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Current,5.7,3,0,11.7,2082,Male,Middle School,"(44.661319543001, -84.71439027)",10,0.057
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Current,2.7,0.7,1.4,4,732,Female,High School,"(38.635790776, -92.566300053)",10,0.027000000000000003
2003,MI,Michigan,Smokeless Tobacco Use (Youth),User Status,Ever,27,2.3,22.5,31.5,1598,Male,High School,"(44.661319543001, -84.71439027)",11,0.27
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Frequent,0.9,0.2,0.4,1.4,1060,Male,Middle School,"(34.86597028, -111.763811277)",12,0.009000000000000001
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Frequent,0.2,0.1,0.1,0.3,7769,Female,High School,"(37.638640123, -120.999999538)",12,0.002
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Frequent,1,0.2,0.6,1.4,1007,Male,High School,"(41.708280193, -71.522470314)",12,0.01
2003,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Current,1.3,0.3,0.6,1.9,896,Female,Middle School,"(44.393191174, -89.816370742)",10,0.013000000000000001
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Current,3.1,0.4,2.4,3.8,14697,Overall,High School,"(37.638640123, -120.999999538)",10,0.031
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Frequent,1,0.3,0.3,1.6,1401,Overall,High School,"(38.635790776, -92.566300053)",12,0.01
2003,UT,Utah,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.3,0,0.9,2749,Overall,Middle School,"(39.360700171, -111.587130635)",12,0.004
2003,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Current,2.8,0.4,2.1,3.6,5455,Female,High School,"(32.745510099, -89.538030825)",10,0.027999999999999997
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Current,1.9,0.5,0.8,3,5699,Female,Middle School,"(37.638640123, -120.999999538)",10,0.019
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Ever,10.3,1.3,7.8,12.8,712,Female,High School,"(38.635790776, -92.566300053)",11,0.10300000000000001
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,17.2,1.6,14,20.4,958,Female,High School,"(44.353130053, -100.373530637)",11,0.172
2003,SD,South Dakota,Smokeless Tobacco Use (Youth),User Status,Ever,40.9,3.2,34.6,47.1,887,Male,High School,"(44.353130053, -100.373530637)",11,0.409
2003,CA,California,Smokeless Tobacco Use (Youth),User Status,Ever,6,0.7,4.6,7.5,7810,Female,High School,"(37.638640123, -120.999999538)",11,0.06
2003,ID,Idaho,Smokeless Tobacco Use (Youth),User Status,Ever,11.9,0.8,10.3,13.4,1622,Overall,Middle School,"(43.682630005, -114.363730042)",11,0.11900000000000001
2003,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Ever,22.5,1.8,18.9,26,753,Male,High School,"(34.86597028, -111.763811277)",11,0.225
2003,RI,Rhode Island,Smokeless Tobacco Use (Youth),User Status,Frequent,0.7,0.2,0.3,1.1,2353,Overall,Middle School,"(41.708280193, -71.522470314)",12,0.006999999999999999
2003,HI,Hawaii,Smokeless Tobacco Use (Youth),User Status,Frequent,0.3,0.1,0.2,0.5,10426,Overall,Middle School,"(21.304850435, -157.857749403)",12,0.003
2003,MO,Missouri,Smokeless Tobacco Use (Youth),User Status,Frequent,0.1,0.1,0,0.3,720,Male,Middle School,"(38.635790776, -92.566300053)",12,0.001
